Index,Q1 (Da),Q3 (Da),Rt (min),Molecular Weight (Da),Ionization model,KEGG ID,Compound name,Class,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,DPA10,DPA20,IMG,MG,Br,Br3,Br7,Br10,Br15
pmb0952,265.1,122.1,0.78,264.1,[M+H]+,C00378,Thiamine,Vitamins,-0.969227916,-0.948645637,-0.884266181,2.540649054,-0.474774552,-0.172143245,-0.499904079,1.42776999,-0.883907188,-0.752994318,-0.897907925,0.718160006,1.479225689,0.423785544,1.291352556,0.695423767,-0.348049936,-0.593720981,-0.409078788,-0.741745863
pme1952,377,243,3.25,376.138,[M+H]+,C00255,Riboflavin,Vitamins,0.333482951,0.868853428,1.678714701,2.005381433,1.177372009,-0.316220883,1.835242511,0.884733061,-0.117044917,-0.742475598,-0.311683845,-0.641980207,-0.637896873,-0.804859869,-0.839182561,-0.858510343,-0.876567754,-0.881726366,-0.875524235,-0.880106644
pme2165,155,111,1.14,156.017,[M-H]-,C00295,Orotic acid,Vitamins,-1.622312163,-1.814966849,-1.592128555,-0.204723393,-0.358243469,-0.76207933,-0.351478178,0.20587776,-0.698589672,-0.693385601,-0.158927574,0.809549923,1.45485465,1.251895905,1.293528469,1.371589524,1.064549372,-0.075137357,0.117413247,0.76271329
pme2263,243.09,200,3.37,244.088,[M-H]-,C00120,Biotin,Vitamins,-0.911857111,-0.207498619,-0.625614974,2.215820787,-0.321602892,-0.553003164,-0.281706293,0.147581109,-0.911857111,-0.911857111,-0.675804895,2.139219318,1.8168548,1.196861656,0.536971913,-0.142068197,-0.61603979,-0.637583954,-0.620827382,-0.63598809
pme3478,277.13,146,2.73,278.13,[M-H]-,C00831,Pantetheine,Vitamins,0.014784828,-1.392439012,0.974255628,-1.256654255,0.463660056,-1.720117928,0.575878863,1.215526063,-1.165757022,-1.669619465,-0.255662497,0.160669277,0.183113038,0.615155445,0.542213221,0.581489803,1.136972898,-0.142321502,-0.7163207,1.855173262
pmf0250,123.1,80.1,1.53,122.1,[M+H]+,C00153,Niacinamide,Vitamins,0.435740398,-0.69306597,1.186577052,1.992086279,-0.008929853,-1.094727132,0.074901424,2.502363617,-0.54581451,-0.721495707,1.241249624,-0.361750184,-0.821728756,-0.948933607,-0.796943857,-1.095456099,-0.477656037,-0.154723379,-0.238554655,0.526861351
pmf0271,138.01914,94.0297,4.16,139.01914,[M-H]-,C01020,6-Hydroxynicotinic acid,Vitamins,-0.914046044,3.593245233,0.461572199,-0.310008546,-0.661471449,0.140972526,0.763276017,-0.503376129,-0.944279412,0.030746705,0.435747864,0.940897054,0.302217155,0.054051593,0.032006429,-0.279145316,-0.918455077,-0.658511099,-0.723197909,-0.842241795
pmf0298,170.1,134.1,1.14,169.1,[M+H]+,C00314,Pyridoxine,Vitamins,-1.005771681,-0.92259316,-0.841992002,-0.442207915,-1.003633641,-0.690571949,-0.850192701,-0.690571949,-1.001176361,-0.926869239,-0.98269257,0.857895794,1.959132547,1.376297138,1.030696242,0.758315875,0.585515427,0.854966973,1.546168764,0.38928441
pmf0326,218.1,88,2.15,219.1,[M-H]-,C00864,D-Pantothenic acid,Vitamins,0.411214341,-0.158316881,-0.977417966,2.527225476,0.298161327,-0.512407454,-1.079805601,1.701725164,-0.156183806,-0.48467747,-0.978271196,1.415893015,0.85276102,0.515735053,0.381351281,0.072055299,-0.835141814,-0.993202726,-0.992349496,-1.008347564
pmf0378,332.10001,152,1.14,331.10001,[M+H]+,-,Pyridoxine O-glucoside,Vitamins,-0.315433497,-1.172531679,-0.384634541,1.3942648,0.136968329,-1.050262084,1.441840518,2.946963228,0.823356186,-0.723287151,1.022309188,-0.803300858,-0.704256864,-0.36733428,-0.383337021,-0.51049394,-0.639813391,-0.401502296,-0.149783497,-0.159731148
pmf0432,455.1,97,3.1,456.1,[M-H]-,-,Riboflavin-5'-monophosphate,Vitamins,-0.570904752,0.296354063,-0.501245409,0.437994726,-0.108831113,0.594728247,2.943409081,1.580407945,-0.820517396,-1.164170153,-1.216646858,-0.709062448,0.010750759,-0.826322341,-0.811229484,-0.992343775,1.021972215,0.302159008,0.28822714,0.245270545
pme1894,183,83,0.62,182.079,[M+H]+,C00794,D-Sorbitol,Others,0.340734814,-0.408493199,-0.183846226,0.017728896,-0.314991486,0.904173709,0.029871976,0.260590489,1.608472328,1.353467656,1.462755372,1.54775693,0.357735126,0.005585817,-0.345349185,-0.631925864,-1.369010798,-1.723588723,-1.535370989,-1.376296645
pme2237,181.08,101,0.75,182.079,[M-H]-,C01697,Dulcitol,Others,-0.974697456,-1.004769509,-0.22128307,0.951642215,-0.517394857,-0.811202271,0.780542603,2.54165881,0.523029046,-0.379708637,2.685682053,-0.360697569,-0.422339517,-0.459209467,-0.3745238,-0.257576927,-0.49665551,-0.409089378,-0.344566966,-0.448839793
pme2529,163.2,101,0.73,164.069,[M-H]-,C07326,"1,5-Anhydro-D-glucitol",Others,-0.657158292,-0.295899224,-0.291830336,-0.366523482,-0.691743835,-0.123843416,-0.371464274,-0.311302868,-0.543810716,-0.500215495,-0.960211928,-0.374951892,-0.128493573,-0.203767989,-0.258988603,-0.291539701,0.117964746,1.658329238,0.995681872,3.599769769
pme2639,303.15,107,4.85,302.152,[M+H]+,C18166,Enterodiol,Others,0.755833364,-0.566470861,2.049149469,0.142463866,-0.368650836,-0.742310884,2.456894448,-0.072398625,0.230224602,-0.637507682,2.045963961,-0.841698722,-0.708863053,-0.708863053,-0.746770594,-0.704084792,-0.649612611,-0.457207949,-0.196633423,-0.279456622
pma6270,258.2,104.2,0.79,258.2,Protonated,C00670,sn-Glycero-3-phosphocholine,Others,-0.694808845,-0.543300652,-0.474825419,1.889816689,-0.587153558,-0.303906924,-0.487046721,2.632081027,-0.739740101,-0.589292285,-0.831579587,0.31003375,1.343452623,1.010961334,1.095432094,-0.15060148,-0.77694318,-0.730214675,-0.766159679,-0.60620441
pmb0242,310,251,3.01,310,Protonated,C00933,Sinapoylcholine,Others,0.200155218,1.261950197,1.70077496,-0.950304139,-0.126478102,1.748113123,2.505523718,-0.373109927,-0.614061173,-0.115590325,-0.207426359,0.452467622,-0.54305393,-0.224941479,-0.322458094,-0.588498565,-0.967771921,-0.998163021,-0.799153387,-1.037974416
pmf0236,104.1,60.1,0.78,104.1,protonated,C00114,Choline,Others,-1.57096041,-1.087197387,-0.010270732,1.762296072,-0.545733621,-0.765458048,0.054354099,2.911694859,-0.942253122,-1.143974917,-0.62882269,-0.033351029,0.672906057,0.409790672,0.622129404,-0.305698533,-0.037967088,0.063586218,0.372862197,0.202068
pmf0275,146.1181,87.041,0.85,145.1181,[M+H]+,C08201,Acetylcholine,Others,-0.703733873,-1.221697266,-0.498647079,1.208183795,0.562716829,-0.846817683,0.095309716,2.639021897,0.753495243,0.699441359,1.961758529,0.01581871,-0.234418976,-0.041414814,-0.55333689,-0.694194953,-0.952381739,-0.774321886,-0.846499719,-0.5682812
pmb0812,127.1,81.2,2.81,126.1,[M+H]+,C02835,Imidazole-4-acetate,Others,-0.784326824,-0.542149791,3.192132475,-0.073193842,-0.784326824,-0.784326824,1.619567347,-0.466826926,-0.784326824,-0.784326824,1.409224241,-0.550472366,-0.784326824,-0.418748502,-0.061174236,-0.011092544,-0.246476496,0.101090446,0.098085545,0.655995593
pmb0818,206.1,147.5,2.37,205.1,[M+H]+,C05660,Methoxyindoleacetic acid,Others,-1.067097539,-1.108015163,-0.389034054,-0.803324998,-1.060521492,-1.07148157,-0.14791234,-0.815502862,-0.403160376,0.125115378,2.27548266,-0.508377124,-0.184445933,-0.116249893,-0.009084687,0.158969841,0.258828328,1.235493047,1.75670564,1.873613137
pmb0819,157,130,2.37,156,[M+H]+,C02938,3-Indoleacetonitrile,Others,-0.80894403,-0.591329385,-0.640164636,0.668858324,-0.430530386,-0.214940617,-0.724971219,-0.153003225,1.737278338,3.492965184,0.662902806,-0.481747845,-0.285215735,0.124523936,0.085217514,-0.556787377,-0.746172865,-0.580609451,-0.231616069,-0.325713261
pme0543,160.05,115.995,4.36,161.0477,[M-H]-,-,Indole-5-carboxylic acid,Others,0.591880649,0.197665366,1.429588125,-0.353340086,0.427624281,-0.323475291,0.618758964,-0.417549393,0.07820619,0.309658344,3.402157778,-1.041454808,-0.844347166,-0.784438389,-0.40276632,-0.692753471,-1.230961859,-0.374245442,-0.429495311,-0.160712163
pmf0276,146.1,118.1,2.35,145.1,[M+H]+,C08493,Indole-3-carboxaldehyde,Others,-1.136338037,-1.136994813,-0.279901665,-0.900555324,-0.991190462,-1.062450696,-0.010623358,-0.933394142,-0.349519959,-0.060538361,2.054938291,-0.530133458,-0.293037192,-0.020475003,0.081325333,0.140435205,0.390010221,1.329200415,1.811931039,1.897311965
pmf0268,137.10001,93.1,2.66,138.10001,[M-H]-,C00805,Salicylic acid (SA),Others,-0.547680899,-0.183741769,-0.547680899,-0.547680899,-0.547680899,-0.547680899,-0.547680899,-0.547680899,-0.547680899,-0.42700792,-0.547680899,-0.461521174,-0.460266147,-0.19737555,-0.333546026,-0.227077866,0.418633749,1.96859263,1.811714201,3.020723962
pmf0293,162.15,118.1,2.7,161.15,[M+H]+,C19837,Indole-3-carboxylic acid,Others,-0.996656753,-0.808327326,-0.623267243,-0.817433702,-1.00110051,-0.941033465,-0.830861748,-0.741650132,-1.00110051,-0.972827219,-0.967086961,0.940559918,1.026993318,0.622608481,1.422117432,1.587266965,1.344944754,0.744541314,0.888082496,1.124230893
pme1738,138.07,95,0.8,137.07149,[M+H]+,-,3-Carbamyl-1-methylpyridinium (1-Methylnicotinamide),Others,-1.470250535,-1.378750456,0.751059909,0.128080643,-1.118137463,-1.317750403,1.42076262,0.751059909,-1.19704817,-0.930984108,2.435699674,0.507059697,-0.180813243,0.693953476,0.408421313,0.629059803,-0.170430255,-0.3443453,0.179995582,0.203357305
pme3333,153.06,136.1,1.51,152.059,[M+H]+,-,"1,4-Dihydro-1-methyl-4-oxo-3-pyridinecarboxamide",Others,-0.571977932,-0.550948594,-0.447005872,-0.150829316,-0.571456211,-0.55415918,-0.56607848,-0.114710224,-0.631734963,-0.638396929,-0.608578612,-0.617327459,-0.594692827,-0.421722508,-0.269620997,-0.155645195,0.952006967,1.483358947,2.1696217,2.859897685
pmf0311,184,148,1.64,183,[M+H]+,C00847,4-Pyridoxic acid,Others,-0.937230648,-1.027709175,-0.714979878,-0.321322067,-0.91405057,-1.009819714,-0.482282379,0.006875561,-0.888001004,-0.888494197,-0.36929631,-0.555812995,-0.258552029,1.247032172,2.417245025,1.973371184,0.883862665,0.434608535,0.592430345,0.812125479
pmf0256,132.06604,86.06,1.21,131.06604,[M+H]+,-,delta-Aminolevulinic acid hydrochloride,Others,-0.991186623,-1.043535581,-0.39735313,-0.451337993,-0.929022235,-0.474240662,-0.493871521,-0.382629986,-1.285813102,-0.636195251,-0.825960224,0.981714733,1.829113491,1.801303107,2.298618209,0.610364312,-0.143787865,0.060700253,0.266824275,0.206295792
pmf0332,229,97,0.82,230,[M-H]-,-,D-Ribulose-5-phosphate,Others,-0.970279131,-1.223056052,-0.437667195,1.374420442,-0.49198456,-1.03012882,-0.298856152,0.881540652,-0.347641192,-0.371279305,3.491791786,0.396707878,-0.048895687,0.064768428,-0.022239943,-0.344623561,-0.616210384,-0.112265946,-0.24705348,0.352952224
pmf0341,259,97,0.81,260,[M-H]-,-,D-Mannose-6-phosphate,Others,-0.976698696,-0.971796294,-0.730177872,2.256786089,-0.440235767,-0.785504989,-0.601314714,2.515913091,-0.594311282,-0.531980733,-0.931176385,1.136236889,0.809876934,0.698522358,0.50732865,-0.119478558,-0.720373067,-0.200718375,-0.436734051,0.115836774
pmf0382,341.1,101,0.79,342.1,[M-H]-,-,D-(+)-Trehalose,Others,-1.093176182,-1.319704143,-0.978890655,0.714322852,1.047602434,0.672184055,0.031163556,1.717992398,1.198280559,1.468990411,1.435790146,0.313365808,0.257180744,-0.235715496,-0.336593224,-0.488548282,-1.042737319,-1.133527274,-1.037246506,-1.190733884
pmf0446,503.2,161,0.81,504.2,[M-H]-,C06219,D-(+)-Cellotriose,Others,-0.720911767,-0.620484714,-0.17106071,0.170971827,-0.114805359,-0.304948447,0.24185357,0.374053646,0.062961552,0.074212622,4.160038803,0.009518968,-0.104116842,-0.304385893,-0.365704227,-0.340389318,-0.577786902,-0.40620808,-0.532838876,-0.529969853
pmf0070,415.386,119.197,7.77,414.3862,[M+H]+,C01753,β-Sitosterol,Others,0.064231184,0.183368365,-0.779630218,0.979341926,0.098593945,-0.012907067,0.707804929,1.218781127,1.542347615,-1.836333655,-0.595779739,-1.723085384,0.884860511,-1.240324184,-0.490297064,-1.60918998,1.164421957,0.688779219,0.207959418,0.547057097
pmf0073,399.3705,234.995,12.21,400.3705,[M-H]-,C01789,Campesterol,Others,-0.282465815,0.077611193,0.972937806,-1.012351641,0.204124736,0.028952138,-0.447906602,-2.108153561,0.554469933,1.167574027,0.155465681,1.333014814,0.671251665,1.245428515,1.245428515,0.749106153,-0.80798361,-0.977317121,-1.047386161,-1.721800664
pmf0089,425.386,200.899,12.22,426.386169,[M-H]-,C01054,"2,3-Oxidosqualene",Others,-0.106816333,-1.117338471,-0.904786578,-0.748074588,2.324921433,1.276572263,1.460303561,-2.082828429,0.649724305,-0.094207322,1.085635816,0.156171603,-0.090604748,-0.164457524,-0.971434205,-0.150047227,0.532640635,0.206607646,-0.409432588,-0.852549248
pma0948,138.091,121.1,1.26,137.091,[M+H]+,-,Hydroxyphenethylamine,Others,0.388697356,0.083738052,1.140091929,0.569472201,-0.183494327,-0.246372534,1.812888743,2.529700303,-0.779736925,0.715664032,1.113368691,-0.898891127,-0.849846126,-0.921684477,-0.982047556,-0.966799591,-0.901091864,-0.728491186,-0.614210045,-0.280955548
pma2987,142.1,83.1,0.62,141.1,[M+H]+,C00860,Histidinol,Others,0.557416736,-0.518775988,-0.346329676,-0.224978568,0.365809723,0.828860005,0.362616273,0.369003173,1.732606417,0.89592246,1.547386305,1.04601462,0.675574394,0.123107506,-0.330362425,-0.994600071,-1.4097486,-1.623709765,-1.579001462,-1.476811055
pmb0069,122,105,2.25,121,[M+H]+,C09815,Benzamide,Others,-0.601402113,0.055716365,0.85154059,0.281113204,-1.119814843,-1.164894211,0.801259757,1.328341596,-1.469179944,-0.682891739,-0.48523605,-1.392371637,-0.901353291,-0.52338013,0.014104641,0.197889756,0.145875101,0.952102257,2.042676195,1.669904499
pmb0302,126.1,96,3.68,125.1,[M+H]+,C03557,2-Aminoethylphosphonate,Others,0.110206291,-0.404290786,2.445790479,-0.218742405,-0.532672824,-0.663477166,1.68034285,-0.530250522,-0.964680808,-0.367956246,2.009776007,0.86644917,0.467738158,0.242948475,0.045773041,-0.328230483,-0.964680808,-0.964680808,-0.964680808,-0.964680808
pmb0374,136.1,118.9,1.81,135.1,[M+H]+,-,Aminopurine,Others,-0.60521868,-0.660461363,-0.147548209,-0.132256116,-0.701531553,-0.592384246,-0.46130917,0.029403143,-0.664530152,-0.604181003,-0.590472734,-0.623241503,-0.566196538,-0.571630692,-0.52438905,-0.343341602,1.490617161,1.911149694,2.45183438,1.905688233
pmb1240,503.2,311.1,3.78,502.2,[M+H]+,-,Phellodensin F,Others,-0.557809829,2.097685239,0.747849483,-0.420148893,-0.584583431,2.086529571,0.455570998,-0.534382927,-0.587037678,2.450204328,-0.036393935,-0.437105508,-0.476150344,-0.47124185,-0.450269195,-0.540183874,-0.677644008,-0.68869035,-0.684768017,-0.69142978
pmb1452,275.1,213.2,6.17,274.1,[M+H]+,-,N-Lauryldiethanolamine,Others,0.359847228,0.487309314,0.209587047,0.942234967,0.630315555,-0.345857487,0.162954576,1.507005995,1.652084791,0.719435387,-0.048445955,0.668657809,-0.111658859,0.111140721,0.590937025,-1.400787591,-1.568664483,-1.841205365,-0.981095359,-1.743795316
pmb1652,149,121,9.7,148,[M+H]+,-,Phthalic anhydride,Others,1.040797421,-0.205691603,0.371541569,-0.109486074,1.827173046,-0.002823423,-0.08438898,0.059919313,1.396339592,0.586958296,0.509575588,-0.086480405,0.950866165,0.461472824,0.551404079,-1.3476094,-1.82236277,-1.949939666,-0.801747596,-1.345517975
pmb2211,343.1,240.7,6.57,342.1,[M+H]+,-,Cocamidopropyl betaine,Others,-0.502591794,-0.544918917,-0.445014457,-0.562347732,-0.469134693,-0.581955149,-0.335306288,-0.481583846,3.47180058,-0.365339872,0.352509463,0.280926828,1.319653104,-0.126004889,-0.150125125,-0.541728821,-0.677113369,-0.671978093,-0.516597092,1.546850162
pme0516,179.157,87,0.73,180.0634,[M-H]-,C00137,Inositol,Others,-0.730153452,-0.394033859,1.199236039,0.106967537,-0.496050135,-0.004128722,2.876362247,0.343581202,-0.571894696,-0.19908129,2.491798275,-0.173977809,-0.234332988,-0.481094869,-0.545188864,-0.600736994,-0.635080693,-0.655483948,-0.638392216,-0.658314766
pme1173,137,110,1.15,136.039,[M+H]+,-,Allopurinol,Others,0.154189585,-0.590775723,0.47197199,1.405783398,2.83450183,-0.15056895,-0.063309027,1.181772851,1.371921339,-0.054192319,0.590489198,-0.758002201,-0.725833245,-0.793817841,-0.745890003,-0.891496858,-0.899701896,-0.861672198,-0.82077725,-0.654592681
pme1635,533.3,371,4.58,534.21,[M-H]-,C16915,Arctiin,Others,-0.5778865,-0.5778865,-0.5778865,-0.40166946,-0.5778865,-0.5778865,-0.5778865,2.955177776,-0.5778865,-0.5778865,-0.5778865,-0.5778865,-0.5778865,-0.444038419,-0.148348479,0.254913221,-0.321471073,1.339104621,1.128773003,1.99431031
pme1665,593.16,311,3.37,594.159,[M-H]-,C08064,Isovitexin 7-O-glucoside (Saponarin),Others,-0.474835739,-0.474835739,-0.474835739,-0.474835739,-0.474835739,-0.474835739,-0.474835739,-0.474835739,-0.474835739,-0.366147618,-0.474835739,-0.474835739,-0.474835739,-0.380583791,-0.474835739,-0.39166508,0.421559142,2.163049655,1.811295004,2.915357291
pme2108,163,104,0.7,162.113,[M+H]+,C00318,L-Carnitine,Others,0.254976886,-1.142517939,-0.73117984,-0.433223396,0.787606989,1.222676133,0.647857507,0.254976886,1.931970676,0.995912822,1.539090056,0.516018372,0.800790903,-0.306657827,-0.464864788,-1.105602982,-1.274357074,-1.385101947,-1.121423678,-0.986947761
pme2366,122.1,105,2.25,121.089,[M+H]+,C05332,Phenethylamine,Others,-0.612055054,-0.224324897,0.4624175,0.127260924,-0.994527853,-1.089817468,0.432844861,0.889577843,-1.32968443,-0.70537316,-0.522022797,-1.215665477,-0.8805089,-0.579196566,-0.227610746,0.265266573,0.636567486,1.49417402,2.105341895,1.967336246
pme2433,106,88,0.82,105.079,[M+H]+,C06772,Diethanolamine,Others,-0.71204861,-1.100681256,1.498853184,-0.516184861,-0.40133282,-0.576687276,0.193436679,-0.699743034,-0.65257166,-0.188036172,-0.456707911,1.604476043,1.708047973,1.025088513,2.127463016,0.461082954,-0.653597125,-0.881968103,-0.820738634,-0.958150898
pme2651,742.1,620.1,1.14,743.075,[M-H]-,C00006,NADP,Others,-0.403385218,-0.322164619,0.393110219,0.935568964,-0.711074932,-0.098066907,2.382125619,2.99869075,-0.62540795,-0.403681643,-0.318607512,-0.20566938,-0.676366465,-0.599888675,-0.206262231,-0.470970242,0.428384859,-0.546532077,-0.946653205,-0.603149356
pme3081,169.09,134,0.78,168.09,[M+H]+,C00534,4-(Aminomethyl)-5-(hydroxymethyl)-2-methylpyridin-3-ol,Others,-0.886122242,-0.950789509,-0.270642021,-0.766297601,-0.797490047,-0.896392925,0.103286939,-0.686034111,-0.941469814,-0.837051198,-0.174782308,-0.7134226,-0.239449575,0.435752769,0.7857168,0.3977132,0.80511698,1.261211408,2.813225809,1.557920044
pme3472,271.09,107.6,1.45,272.251,[M-H]-,C06186,Arbutin,Others,0.015521609,-0.287362235,-0.327610378,-0.276039744,0.15957366,-0.30459086,-0.333602943,-0.266820412,4.330168655,-0.213521153,-0.232824128,-0.306924504,-0.226773942,-0.175779516,-0.279842718,-0.266849223,-0.29686967,-0.223172641,-0.256736769,-0.229943087
pmf0234,99.08096,81.0533,4.78,98.08096,[M+H]+,C08497,Trans-2-hexenal,Others,-0.338740719,1.479385124,0.007131706,-1.025894342,0.689694101,1.659973381,-0.58666697,-1.176486583,0.365247402,2.269076147,-0.980900318,-1.158121676,-0.935906295,-0.796332998,-0.771234291,-0.657065782,0.435646214,1.139634335,0.215267324,0.166294237
pmf0238,105,61,0.77,104,[M+H]+,-,Methional,Others,-1.692730599,-1.076480537,0.265251504,1.820896048,-0.576744519,-0.575834253,0.195161024,2.831291276,-1.039159632,-0.975441014,-0.715104947,0.020389958,0.792295501,0.382675814,0.420906985,-0.326421377,-0.241766642,-0.132534725,0.311675068,0.311675068
pmf0247,121.1,104.1,1.91,120.1,[M+H]+,C01784,Benzamidine,Others,-0.92025961,-0.879444302,-0.031741751,-1.038310039,-0.888863219,-0.926538888,-0.132210202,-0.508966891,-1.481313113,-1.132185248,-0.697345236,0.216289736,1.519239953,1.02003734,2.106352461,1.371676917,0.991780588,0.458041945,0.637001373,0.316758187
pmf0252,130.0862,70,0.86,129.0862,[M+H]+,C00408,Pipecolinic acid,Others,-0.475010348,-0.511068996,-0.348593337,3.967935869,-0.47124607,-0.526361377,-0.363493605,1.450574808,-0.485205268,-0.495713878,-0.448189865,-0.166025844,-0.20570761,-0.201629642,-0.149870816,-0.212765632,-0.059841829,-0.128696751,0.007601489,-0.176691299
pmf0269,139.04293,121.041,2.64,138.04293,[M+H]+,C00785,Urocanic acid,Others,-0.455618154,-0.548594161,-0.498004275,-1.351177408,-0.655926757,-0.709934878,-0.307266731,-1.262993084,-0.131569424,2.743850316,0.874075473,-0.639519226,-1.011423253,0.457050736,0.779048525,0.863137119,-0.234116491,-0.190363076,1.773071421,0.506273328
pmf0270,139,122,1.25,138,[M+H]+,C02126,p-Nitroaniline,Others,0.339774952,-0.055601181,1.225417489,0.40981301,-0.231825971,-0.286048984,2.149467994,2.244358266,-0.877757608,0.79163339,1.159898016,-0.968807083,-0.880694688,-0.864201855,-0.905546902,-0.919328584,-0.840253357,-0.699047596,-0.541349001,-0.249900309
pmf0272,140.17,98.9,0.62,139.17,[M+H]+,C00870,4-Nitrophenol,Others,-0.333198597,-0.867025347,-0.169056233,-0.9229877,-0.558088198,-0.666060172,1.536859337,-0.301784786,-0.497549,-0.911129506,-0.08708907,-1.124493775,-0.986855514,-0.684367558,0.011937248,0.136760339,0.916904654,1.43075971,2.181778638,1.89468553
pmf0273,144.10001,115,2.7,143.10001,[M+H]+,C04294,4-Methyl-5-thiazoleethanol,Others,-0.982294003,-0.82833074,-0.606919382,-0.84513428,-0.987272464,-0.937059531,-0.824047484,-0.756833322,-0.992740962,-0.958904134,-0.964768899,0.878711289,0.957786774,0.555819726,1.405881188,1.537673663,1.484956673,0.822699488,0.91495422,1.12582218
pmf0282,148.03203,102.0339,2.92,147.03203,[M+H]+,C11129,Isatin,Others,0.859357307,1.231042269,0.303193011,-0.393829889,1.493675409,0.941146174,-0.020327396,-0.708717027,2.29429754,1.587278223,-0.383833472,-0.598302056,-0.612842299,-0.69454029,-0.686270526,-0.841669374,-0.955248665,-0.958065837,-0.917724841,-0.938618262
pmf0286,152.04,135.2,1.51,151.04,[M+H]+,C06804,Acetaminophen,Others,-0.643802082,-0.566242795,-0.335746628,-0.071761431,-0.578023952,-0.546498447,-0.579987478,0.046050145,-0.690163119,-0.695181019,-0.652310696,-0.673473145,-0.634857129,-0.347745955,-0.14048485,-0.160120112,0.791099277,1.344159174,2.293196868,2.841893374
pmf0292,162.0766,101.9,0.85,161.0766,[M+H]+,-,O-Acetyl-L-homoserine hydrochloride,Others,-0.584445842,-0.571677283,-0.483101389,-0.426245887,-0.591088555,-0.545891303,-0.418780013,-0.486930042,-0.562947953,-0.573936188,-0.463000959,-0.244193422,-0.322872248,-0.26199666,-0.127802362,-0.117082132,0.318618614,2.37460544,0.896745263,3.19202292
pmf0294,162.17,119.9,0.91,161.17,[M+H]+,C00487,Carnitine,Others,-0.870324194,-0.877805497,-0.630736612,-0.364941235,-0.840166641,-0.851342129,0.025619979,-0.027585564,-0.837285643,-0.771742919,-0.277117238,0.109261881,0.757486621,2.40012064,2.335065828,1.726338652,-0.007139766,-0.235063949,-0.309644644,-0.452997571
pmf0303,175,115,2.76,176,[M-H]-,-,3-Hydroxy-4-methyl-3-carboxypentanoate,Others,-0.129122233,-0.60981331,-0.72374427,2.21148459,-0.087510169,-0.740102116,-0.754451103,0.429340356,0.476118055,-0.839884974,-0.835350694,-0.729483865,-0.753303184,-0.800224373,-0.849211816,-0.635354508,1.138180333,0.974601877,0.980341472,2.277489932
pmf0309,183.9,83,0.61,182.9,[M+H]+,-,5-Sulfanyl-1-pentanesulfonamide,Others,0.416168247,-0.203811991,0.098363251,0.007189687,1.208075777,0.950184838,0.515156688,0.588095539,1.312274136,0.582885621,0.718343488,0.239031036,0.978839386,0.634984801,-0.091798754,-1.43074767,-1.623514635,-1.879321607,-1.40730304,-1.613094799
pmf0320,206.21,189,2.36,205.21,[M+H]+,C00248,(+/-)-alpha-Lipoamide,Others,-1.176989608,-1.190366814,-0.310566764,-0.873293863,-1.090203602,-1.106565804,-0.049655968,-0.90646049,-0.357000042,0.218993708,1.958030499,-0.547155368,-0.146944739,-0.071767052,0.01778284,0.275376973,0.3085436,1.450581111,1.70154192,1.896119463
pmf0321,207.2,95.2,3.73,206.2,[M+H]+,-,Sattabacin,Others,-0.745931751,-0.751387538,0.897431988,-0.738572663,-0.738889016,-0.708290975,0.184342047,-0.695688731,-0.724679078,-0.519931508,1.503169479,-0.186464722,-0.11956392,2.341763249,1.864641253,1.558660842,-0.59492264,-0.617793379,-0.564013432,-0.643879505
pmf0325,217.2,144,2.97,216.2,[M+H]+,-,Lycoperodine,Others,-0.60116817,-0.657138324,-0.543869448,-0.641672438,-0.632644994,-0.653833939,-0.57112211,-0.643614191,-0.537873863,-0.298595492,1.214608554,-0.557155121,-0.575925392,-0.54557274,-0.496517949,-0.244771485,0.713500235,1.835628584,2.448813475,1.988924807
pmf0327,221,101,0.6,220,[M+H]+,C18812,Thidiazuron,Others,0.114940452,-0.585333154,0.030088358,-0.682864297,0.007656195,1.123412469,0.169557892,0.060323012,1.270684494,2.999911657,0.398756077,-0.03623282,0.642583935,0.0593477,0.14127386,-0.899383434,-1.216359648,-1.363631674,-1.232939942,-1.001791134
pmf0328,221.040341,158.0838,1.3,220.040341,[M+H]+,-,8-Chlro-1-tetrahydronorharmanone,Others,-0.404373971,-0.444730903,0.066995704,-0.454855662,-0.404072005,-0.429099697,0.181210085,-0.442617138,-0.202997854,0.21158436,4.273744029,-0.343678709,-0.316324098,-0.24402977,-0.243141634,-0.254687411,-0.242964006,-0.172801206,-0.087007201,-0.046152912
pmf0334,243,172,4.42,242,[M+H]+,C01727,Lumichrome,Others,2.560411289,0.24140822,-0.01522812,-1.058779501,1.94201047,0.749269892,-0.084025211,-0.311287512,-0.39322562,-1.054141495,-1.008534435,-0.588794879,1.006679232,0.998949222,0.389051415,-1.036362472,-0.81605718,-0.984571403,0.033470944,-0.570242855
pmf0343,262.3,200.3,4.29,261.3,[M+H]+,-,"2-Amino-1,3,4-tetradecanetriol",Others,-0.321471757,0.388541266,-0.395272393,-0.888973205,0.162049657,1.000577582,-0.656119472,-1.227438194,0.321102753,0.998032732,-0.930963222,-1.205934215,-0.784634373,-0.550508215,-0.647212498,-1.009853558,0.30965093,1.556627207,1.985434355,1.896364621
